rt,trial_type,trial_index,time_elapsed,SubjectID,stimulus,button_pressed,PartExperiment
795,button-response,86,233514,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne stad,1,DutchArticlesOwnUse
701,button-response,87,234268,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne zaal,1,DutchArticlesOwnUse
964,button-response,88,235284,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne vrucht,1,DutchArticlesOwnUse
919,button-response,89,236255,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne zaak,1,DutchArticlesOwnUse
802,button-response,90,237109,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne mand,1,DutchArticlesOwnUse
645,button-response,91,237807,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne kant,1,DutchArticlesOwnUse
626,button-response,92,238484,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne geur,1,DutchArticlesOwnUse
591,button-response,93,239127,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne stap,1,DutchArticlesOwnUse
542,button-response,94,239721,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne knie,1,DutchArticlesOwnUse
514,button-response,95,240287,y22w2x1psgdnvcqn2n9ufqtpnv0cwr13,ne gloed,1,DutchArticlesOwnUse
5021,button-response,2,45364,y41e8gj1x6g5gu7oofmy835309an00tt,Preis,0,GermanArticles
49353,button-response,3,94780,y41e8gj1x6g5gu7oofmy835309an00tt,Nacht,0,GermanArticles
3639,button-response,4,98475,y41e8gj1x6g5gu7oofmy835309an00tt,Saal,1,GermanArticles
5199,button-response,5,103734,y41e8gj1x6g5gu7oofmy835309an00tt,Strand,2,GermanArticles
2093,button-response,6,105885,y41e8gj1x6g5gu7oofmy835309an00tt,Front,2,GermanArticles
4585,button-response,7,110524,y41e8gj1x6g5gu7oofmy835309an00tt,Park,2,GermanArticles
3176,button-response,8,113754,y41e8gj1x6g5gu7oofmy835309an00tt,Lohn,0,GermanArticles
14730,button-response,9,128540,y41e8gj1x6g5gu7oofmy835309an00tt,Tür,0,GermanArticles
3108,button-response,10,131704,y41e8gj1x6g5gu7oofmy835309an00tt,Brust,1,GermanArticles
18886,button-response,11,150648,y41e8gj1x6g5gu7oofmy835309an00tt,Kunst,2,GermanArticles
2515,button-response,12,153221,y41e8gj1x6g5gu7oofmy835309an00tt,Stadt,1,GermanArticles
1547,button-response,13,154823,y41e8gj1x6g5gu7oofmy835309an00tt,Wald,0,GermanArticles
1595,button-response,14,156473,y41e8gj1x6g5gu7oofmy835309an00tt,Ohr,1,GermanArticles
3523,button-response,15,160057,y41e8gj1x6g5gu7oofmy835309an00tt,Deich,0,GermanArticles
2644,button-response,16,162755,y41e8gj1x6g5gu7oofmy835309an00tt,Chor,2,GermanArticles
4983,button-response,17,167793,y41e8gj1x6g5gu7oofmy835309an00tt,Sicht,0,GermanArticles
3328,button-response,18,171174,y41e8gj1x6g5gu7oofmy835309an00tt,Pflicht,2,GermanArticles
3362,button-response,19,174591,y41e8gj1x6g5gu7oofmy835309an00tt,Boot,1,GermanArticles
1814,button-response,20,176459,y41e8gj1x6g5gu7oofmy835309an00tt,Knie,0,GermanArticles
1194,button-response,21,177707,y41e8gj1x6g5gu7oofmy835309an00tt,Spur,0,GermanArticles
3646,button-response,22,181407,y41e8gj1x6g5gu7oofmy835309an00tt,Tour,0,GermanArticles
1919,button-response,23,183379,y41e8gj1x6g5gu7oofmy835309an00tt,Hand,1,GermanArticles
1045,button-response,24,184476,y41e8gj1x6g5gu7oofmy835309an00tt,Mund,1,GermanArticles
2898,button-response,25,187427,y41e8gj1x6g5gu7oofmy835309an00tt,Beil,2,GermanArticles
2060,button-response,26,189541,y41e8gj1x6g5gu7oofmy835309an00tt,Pfahl,1,GermanArticles
1978,button-response,27,191573,y41e8gj1x6g5gu7oofmy835309an00tt,Glut,0,GermanArticles
1442,button-response,28,193067,y41e8gj1x6g5gu7oofmy835309an00tt,Berg,1,GermanArticles
1982,button-response,29,195102,y41e8gj1x6g5gu7oofmy835309an00tt,Platz,2,GermanArticles
2286,button-response,30,197441,y41e8gj1x6g5gu7oofmy835309an00tt,Schaum,0,GermanArticles
3976,button-response,31,201469,y41e8gj1x6g5gu7oofmy835309an00tt,Horn,0,GermanArticles
2759,button-response,32,204279,y41e8gj1x6g5gu7oofmy835309an00tt,Wurst,2,GermanArticles
12936,button-response,33,217270,y41e8gj1x6g5gu7oofmy835309an00tt,Uhr,2,GermanArticles
2484,button-response,34,219806,y41e8gj1x6g5gu7oofmy835309an00tt,Licht,2,GermanArticles
3505,button-response,35,223366,y41e8gj1x6g5gu7oofmy835309an00tt,Brot,2,GermanArticles
1949,button-response,36,225371,y41e8gj1x6g5gu7oofmy835309an00tt,Schiff,0,GermanArticles
4491,button-response,37,229915,y41e8gj1x6g5gu7oofmy835309an00tt,Frucht,0,GermanArticles
4395,button-response,38,234364,y41e8gj1x6g5gu7oofmy835309an00tt,Baum,1,GermanArticles
1783,button-response,39,236201,y41e8gj1x6g5gu7oofmy835309an00tt,Hemd,0,GermanArticles
2656,button-response,40,238910,y41e8gj1x6g5gu7oofmy835309an00tt,Kinn,2,GermanArticles
1827,button-response,41,240790,y41e8gj1x6g5gu7oofmy835309an00tt,Steak,0,GermanArticles
2247,button-response,42,243090,y41e8gj1x6g5gu7oofmy835309an00tt,Quiz,0,GermanArticles
2495,button-response,43,245637,y41e8gj1x6g5gu7oofmy835309an00tt,Fleck,1,GermanArticles
5188,button-response,44,250878,y41e8gj1x6g5gu7oofmy835309an00tt,Stern,0,GermanArticles
2608,button-response,45,253539,y41e8gj1x6g5gu7oofmy835309an00tt,Bahn,2,GermanArticles
3898,button-response,47,292703,y41e8gj1x6g5gu7oofmy835309an00tt,de trein,0,DutchArticlesUsual
4859,button-response,48,297618,y41e8gj1x6g5gu7oofmy835309an00tt,de hart,2,DutchArticlesUsual
5326,button-response,49,303000,y41e8gj1x6g5gu7oofmy835309an00tt,het rol,2,DutchArticlesUsual
3060,button-response,50,306114,y41e8gj1x6g5gu7oofmy835309an00tt,het film,2,DutchArticlesUsual
1822,button-response,51,307990,y41e8gj1x6g5gu7oofmy835309an00tt,het woord,0,DutchArticlesUsual
1742,button-response,52,309788,y41e8gj1x6g5gu7oofmy835309an00tt,ne geur,1,DutchArticlesUsual
2996,button-response,53,312837,y41e8gj1x6g5gu7oofmy835309an00tt,de ding,2,DutchArticlesUsual
1790,button-response,54,314681,y41e8gj1x6g5gu7oofmy835309an00tt,de speld,0,DutchArticlesUsual
1541,button-response,55,316276,y41e8gj1x6g5gu7oofmy835309an00tt,het jaar,0,DutchArticlesUsual
1041,button-response,56,317370,y41e8gj1x6g5gu7oofmy835309an00tt,het stuk,0,DutchArticlesUsual
3060,button-response,57,320485,y41e8gj1x6g5gu7oofmy835309an00tt,ne mand,2,DutchArticlesUsual
1768,button-response,58,322308,y41e8gj1x6g5gu7oofmy835309an00tt,het huis,0,DutchArticlesUsual
2960,button-response,59,325322,y41e8gj1x6g5gu7oofmy835309an00tt,de vuur,2,DutchArticlesUsual
1967,button-response,60,327344,y41e8gj1x6g5gu7oofmy835309an00tt,nen bijl,1,DutchArticlesUsual
1861,button-response,61,329257,y41e8gj1x6g5gu7oofmy835309an00tt,het maand,2,DutchArticlesUsual
2839,button-response,62,332149,y41e8gj1x6g5gu7oofmy835309an00tt,ne knie,1,DutchArticlesUsual
2124,button-response,63,334324,y41e8gj1x6g5gu7oofmy835309an00tt,ne zaal,2,DutchArticlesUsual
2044,button-response,64,336423,y41e8gj1x6g5gu7oofmy835309an00tt,de pijn,0,DutchArticlesUsual
1247,button-response,65,337723,y41e8gj1x6g5gu7oofmy835309an00tt,de koek,0,DutchArticlesUsual
1835,button-response,66,339611,y41e8gj1x6g5gu7oofmy835309an00tt,ne gloed,1,DutchArticlesUsual
1154,button-response,67,340817,y41e8gj1x6g5gu7oofmy835309an00tt,de naam,0,DutchArticlesUsual
2023,button-response,68,342894,y41e8gj1x6g5gu7oofmy835309an00tt,ne poort,2,DutchArticlesUsual
3060,button-response,69,346011,y41e8gj1x6g5gu7oofmy835309an00tt,ne stap,1,DutchArticlesUsual
4456,button-response,70,350519,y41e8gj1x6g5gu7oofmy835309an00tt,ne kin,2,DutchArticlesUsual
5095,button-response,71,355668,y41e8gj1x6g5gu7oofmy835309an00tt,ne vrucht,2,DutchArticlesUsual
1650,button-response,72,357370,y41e8gj1x6g5gu7oofmy835309an00tt,ne kant,1,DutchArticlesUsual
1426,button-response,73,358849,y41e8gj1x6g5gu7oofmy835309an00tt,het fiets,2,DutchArticlesUsual
1615,button-response,74,360515,y41e8gj1x6g5gu7oofmy835309an00tt,het stoel,2,DutchArticlesUsual
3328,button-response,75,363898,y41e8gj1x6g5gu7oofmy835309an00tt,ne stad,2,DutchArticlesUsual
2418,button-response,76,366371,y41e8gj1x6g5gu7oofmy835309an00tt,de beeld,2,DutchArticlesUsual
3830,button-response,77,370256,y41e8gj1x6g5gu7oofmy835309an00tt,ne plicht,2,DutchArticlesUsual
1296,button-response,78,371605,y41e8gj1x6g5gu7oofmy835309an00tt,het veld,0,DutchArticlesUsual
1448,button-response,79,373107,y41e8gj1x6g5gu7oofmy835309an00tt,ne zaak,2,DutchArticlesUsual
1397,button-response,80,374559,y41e8gj1x6g5gu7oofmy835309an00tt,de werk,2,DutchArticlesUsual
2247,button-response,82,382511,y41e8gj1x6g5gu7oofmy835309an00tt,ne plicht,1,DutchArticlesOwnUse
998,button-response,83,383564,y41e8gj1x6g5gu7oofmy835309an00tt,ne kant,1,DutchArticlesOwnUse
3393,button-response,84,387011,y41e8gj1x6g5gu7oofmy835309an00tt,ne gloed,0,DutchArticlesOwnUse
1425,button-response,85,388489,y41e8gj1x6g5gu7oofmy835309an00tt,ne poort,1,DutchArticlesOwnUse
1411,button-response,86,389952,y41e8gj1x6g5gu7oofmy835309an00tt,ne stad,1,DutchArticlesOwnUse
1694,button-response,87,391699,y41e8gj1x6g5gu7oofmy835309an00tt,ne zaak,1,DutchArticlesOwnUse
1747,button-response,88,393498,y41e8gj1x6g5gu7oofmy835309an00tt,ne vrucht,1,DutchArticlesOwnUse
5088,button-response,89,398639,y41e8gj1x6g5gu7oofmy835309an00tt,nen bijl,0,DutchArticlesOwnUse
3165,button-response,90,401858,y41e8gj1x6g5gu7oofmy835309an00tt,ne kin,1,DutchArticlesOwnUse
1091,button-response,91,403003,y41e8gj1x6g5gu7oofmy835309an00tt,ne geur,0,DutchArticlesOwnUse
2082,button-response,92,405138,y41e8gj1x6g5gu7oofmy835309an00tt,ne mand,1,DutchArticlesOwnUse
1369,button-response,93,406559,y41e8gj1x6g5gu7oofmy835309an00tt,ne stap,0,DutchArticlesOwnUse
1347,button-response,94,407959,y41e8gj1x6g5gu7oofmy835309an00tt,ne knie,0,DutchArticlesOwnUse
1788,button-response,95,409799,y41e8gj1x6g5gu7oofmy835309an00tt,ne zaal,1,DutchArticlesOwnUse
5671,button-response,2,38020,y489pdezxwzfkant3p46cfoytzydaf1r,Horn,0,GermanArticles
6111,button-response,3,44184,y489pdezxwzfkant3p46cfoytzydaf1r,Platz,2,GermanArticles
2783,button-response,4,47014,y489pdezxwzfkant3p46cfoytzydaf1r,Schaum,2,GermanArticles
2817,button-response,5,49883,y489pdezxwzfkant3p46cfoytzydaf1r,Frucht,1,GermanArticles
5512,button-response,6,55447,y489pdezxwzfkant3p46cfoytzydaf1r,Brust,0,GermanArticles
3175,button-response,7,58673,y489pdezxwzfkant3p46cfoytzydaf1r,Fleck,0,GermanArticles
4567,button-response,8,63292,y489pdezxwzfkant3p46cfoytzydaf1r,Baum,0,GermanArticles
2107,button-response,9,65451,y489pdezxwzfkant3p46cfoytzydaf1r,Uhr,2,GermanArticles
3172,button-response,10,68675,y489pdezxwzfkant3p46cfoytzydaf1r,Bahn,1,GermanArticles
3520,button-response,11,72247,y489pdezxwzfkant3p46cfoytzydaf1r,Ohr,2,GermanArticles
1809,button-response,12,74107,y489pdezxwzfkant3p46cfoytzydaf1r,Brot,2,GermanArticles
5416,button-response,13,79575,y489pdezxwzfkant3p46cfoytzydaf1r,Tour,0,GermanArticles
3057,button-response,14,82685,y489pdezxwzfkant3p46cfoytzydaf1r,Knie,1,GermanArticles
5329,button-response,15,88066,y489pdezxwzfkant3p46cfoytzydaf1r,Mund,0,GermanArticles
2367,button-response,16,90485,y489pdezxwzfkant3p46cfoytzydaf1r,Park,2,GermanArticles
3614,button-response,17,94150,y489pdezxwzfkant3p46cfoytzydaf1r,Berg,1,GermanArticles
1776,button-response,18,95979,y489pdezxwzfkant3p46cfoytzydaf1r,Wald,2,GermanArticles
2103,button-response,19,98134,y489pdezxwzfkant3p46cfoytzydaf1r,Licht,2,GermanArticles
4161,button-response,20,102346,y489pdezxwzfkant3p46cfoytzydaf1r,Strand,2,GermanArticles
2757,button-response,21,105155,y489pdezxwzfkant3p46cfoytzydaf1r,Wurst,0,GermanArticles
2573,button-response,22,107780,y489pdezxwzfkant3p46cfoytzydaf1r,Sicht,2,GermanArticles
3416,button-response,23,111248,y489pdezxwzfkant3p46cfoytzydaf1r,Hemd,0,GermanArticles
5010,button-response,24,116310,y489pdezxwzfkant3p46cfoytzydaf1r,Deich,0,GermanArticles
3022,button-response,25,119384,y489pdezxwzfkant3p46cfoytzydaf1r,Stern,1,GermanArticles
2283,button-response,26,121719,y489pdezxwzfkant3p46cfoytzydaf1r,Schiff,2,GermanArticles
5476,button-response,27,127247,y489pdezxwzfkant3p46cfoytzydaf1r,Kinn,1,GermanArticles
3016,button-response,28,130315,y489pdezxwzfkant3p46cfoytzydaf1r,Glut,0,GermanArticles
2509,button-response,29,132875,y489pdezxwzfkant3p46cfoytzydaf1r,Lohn,2,GermanArticles
2758,button-response,30,135684,y489pdezxwzfkant3p46cfoytzydaf1r,Steak,0,GermanArticles
1179,button-response,31,136915,y489pdezxwzfkant3p46cfoytzydaf1r,Nacht,1,GermanArticles
3346,button-response,32,140312,y489pdezxwzfkant3p46cfoytzydaf1r,Spur,2,GermanArticles
1499,button-response,33,141862,y489pdezxwzfkant3p46cfoytzydaf1r,Saal,1,GermanArticles
3084,button-response,34,144998,y489pdezxwzfkant3p46cfoytzydaf1r,Kunst,0,GermanArticles
3472,button-response,35,148521,y489pdezxwzfkant3p46cfoytzydaf1r,Pflicht,0,GermanArticles
7709,button-response,36,156282,y489pdezxwzfkant3p46cfoytzydaf1r,Stadt,0,GermanArticles
3621,button-response,37,159955,y489pdezxwzfkant3p46cfoytzydaf1r,Beil,0,GermanArticles
1374,button-response,38,161381,y489pdezxwzfkant3p46cfoytzydaf1r,Boot,2,GermanArticles
7836,button-response,39,169268,y489pdezxwzfkant3p46cfoytzydaf1r,Hand,0,GermanArticles
4836,button-response,40,174156,y489pdezxwzfkant3p46cfoytzydaf1r,Pfahl,1,GermanArticles
3375,button-response,41,177577,y489pdezxwzfkant3p46cfoytzydaf1r,Front,2,GermanArticles
3479,button-response,42,181107,y489pdezxwzfkant3p46cfoytzydaf1r,Chor,0,GermanArticles
3952,button-response,43,185109,y489pdezxwzfkant3p46cfoytzydaf1r,Preis,2,GermanArticles
2030,button-response,44,187190,y489pdezxwzfkant3p46cfoytzydaf1r,Quiz,0,GermanArticles
2173,button-response,45,189415,y489pdezxwzfkant3p46cfoytzydaf1r,Tür,1,GermanArticles
6081,button-response,47,224374,y489pdezxwzfkant3p46cfoytzydaf1r,de speld,0,DutchArticlesUsual
3850,button-response,48,228276,y489pdezxwzfkant3p46cfoytzydaf1r,de vuur,2,DutchArticlesUsual
3746,button-response,49,232073,y489pdezxwzfkant3p46cfoytzydaf1r,het stoel,2,DutchArticlesUsual
2978,button-response,50,235103,y489pdezxwzfkant3p46cfoytzydaf1r,het fiets,2,DutchArticlesUsual
3947,button-response,51,239102,y489pdezxwzfkant3p46cfoytzydaf1r,ne zaal,1,DutchArticlesUsual
2300,button-response,52,241453,y489pdezxwzfkant3p46cfoytzydaf1r,ne stad,1,DutchArticlesUsual
5472,button-response,53,246976,y489pdezxwzfkant3p46cfoytzydaf1r,het veld,0,DutchArticlesUsual
3578,button-response,54,250606,y489pdezxwzfkant3p46cfoytzydaf1r,het maand,2,DutchArticlesUsual
1985,button-response,55,252644,y489pdezxwzfkant3p46cfoytzydaf1r,ne geur,1,DutchArticlesUsual
1746,button-response,56,254441,y489pdezxwzfkant3p46cfoytzydaf1r,ne plicht,1,DutchArticlesUsual
2900,button-response,57,257393,y489pdezxwzfkant3p46cfoytzydaf1r,het jaar,0,DutchArticlesUsual
2854,button-response,58,260298,y489pdezxwzfkant3p46cfoytzydaf1r,ne stap,1,DutchArticlesUsual
1617,button-response,59,261966,y489pdezxwzfkant3p46cfoytzydaf1r,ne zaak,1,DutchArticlesUsual
1143,button-response,60,263160,y489pdezxwzfkant3p46cfoytzydaf1r,ne gloed,1,DutchArticlesUsual
6118,button-response,61,269329,y489pdezxwzfkant3p46cfoytzydaf1r,de koek,0,DutchArticlesUsual
1809,button-response,62,271189,y489pdezxwzfkant3p46cfoytzydaf1r,ne vrucht,1,DutchArticlesUsual
1531,button-response,63,272771,y489pdezxwzfkant3p46cfoytzydaf1r,de pijn,0,DutchArticlesUsual
4058,button-response,64,276881,y489pdezxwzfkant3p46cfoytzydaf1r,het rol,1,DutchArticlesUsual
1822,button-response,65,278756,y489pdezxwzfkant3p46cfoytzydaf1r,nen bijl,1,DutchArticlesUsual
2212,button-response,66,281020,y489pdezxwzfkant3p46cfoytzydaf1r,de trein,0,DutchArticlesUsual
2926,button-response,67,283999,y489pdezxwzfkant3p46cfoytzydaf1r,het film,2,DutchArticlesUsual
3073,button-response,68,287123,y489pdezxwzfkant3p46cfoytzydaf1r,de ding,1,DutchArticlesUsual
2593,button-response,69,289767,y489pdezxwzfkant3p46cfoytzydaf1r,de naam,0,DutchArticlesUsual
2898,button-response,70,292716,y489pdezxwzfkant3p46cfoytzydaf1r,de beeld,2,DutchArticlesUsual
1672,button-response,71,294440,y489pdezxwzfkant3p46cfoytzydaf1r,het stuk,0,DutchArticlesUsual
1019,button-response,72,295511,y489pdezxwzfkant3p46cfoytzydaf1r,ne kin,1,DutchArticlesUsual
3099,button-response,73,298662,y489pdezxwzfkant3p46cfoytzydaf1r,het woord,0,DutchArticlesUsual
1671,button-response,74,300384,y489pdezxwzfkant3p46cfoytzydaf1r,ne kant,1,DutchArticlesUsual
1723,button-response,75,302158,y489pdezxwzfkant3p46cfoytzydaf1r,ne mand,1,DutchArticlesUsual
1909,button-response,76,304118,y489pdezxwzfkant3p46cfoytzydaf1r,de hart,2,DutchArticlesUsual
6557,button-response,77,310725,y489pdezxwzfkant3p46cfoytzydaf1r,het huis,0,DutchArticlesUsual
1076,button-response,78,311853,y489pdezxwzfkant3p46cfoytzydaf1r,ne knie,1,DutchArticlesUsual
2432,button-response,79,314336,y489pdezxwzfkant3p46cfoytzydaf1r,de werk,1,DutchArticlesUsual
2273,button-response,80,316660,y489pdezxwzfkant3p46cfoytzydaf1r,ne poort,1,DutchArticlesUsual
3599,button-response,82,336306,y489pdezxwzfkant3p46cfoytzydaf1r,ne knie,1,DutchArticlesOwnUse
840,button-response,83,337197,y489pdezxwzfkant3p46cfoytzydaf1r,ne plicht,1,DutchArticlesOwnUse
853,button-response,84,338101,y489pdezxwzfkant3p46cfoytzydaf1r,ne kin,1,DutchArticlesOwnUse
704,button-response,85,338854,y489pdezxwzfkant3p46cfoytzydaf1r,ne vrucht,1,DutchArticlesOwnUse
573,button-response,86,339478,y489pdezxwzfkant3p46cfoytzydaf1r,ne stad,1,DutchArticlesOwnUse
604,button-response,87,340134,y489pdezxwzfkant3p46cfoytzydaf1r,ne poort,1,DutchArticlesOwnUse
494,button-response,88,340680,y489pdezxwzfkant3p46cfoytzydaf1r,ne mand,1,DutchArticlesOwnUse
398,button-response,89,341130,y489pdezxwzfkant3p46cfoytzydaf1r,ne zaak,1,DutchArticlesOwnUse
405,button-response,90,341587,y489pdezxwzfkant3p46cfoytzydaf1r,nen bijl,1,DutchArticlesOwnUse
834,button-response,91,342473,y489pdezxwzfkant3p46cfoytzydaf1r,ne gloed,1,DutchArticlesOwnUse
681,button-response,92,343205,y489pdezxwzfkant3p46cfoytzydaf1r,ne stap,1,DutchArticlesOwnUse
576,button-response,93,343832,y489pdezxwzfkant3p46cfoytzydaf1r,ne kant,1,DutchArticlesOwnUse
558,button-response,94,344441,y489pdezxwzfkant3p46cfoytzydaf1r,ne geur,1,DutchArticlesOwnUse
844,button-response,95,345335,y489pdezxwzfkant3p46cfoytzydaf1r,ne zaal,1,DutchArticlesOwnUse
4209,button-response,2,53738,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Beil,1,GermanArticles
1256,button-response,3,55048,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Boot,2,GermanArticles
1787,button-response,4,56888,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Uhr,2,GermanArticles
2251,button-response,5,59192,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Wurst,0,GermanArticles
5779,button-response,6,65024,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Bahn,2,GermanArticles
2347,button-response,7,67424,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Nacht,1,GermanArticles
2195,button-response,8,69672,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Park,2,GermanArticles
5003,button-response,9,74728,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Deich,0,GermanArticles
4507,button-response,10,79288,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Sicht,0,GermanArticles
1779,button-response,11,81121,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Schaum,2,GermanArticles
1795,button-response,12,82968,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Preis,0,GermanArticles
1563,button-response,13,84584,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Steak,0,GermanArticles
1548,button-response,14,86184,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Baum,1,GermanArticles
4811,button-response,15,91049,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Schiff,2,GermanArticles
1698,button-response,16,92800,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Fleck,1,GermanArticles
1817,button-response,17,94672,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Hemd,2,GermanArticles
1530,button-response,18,96256,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Knie,0,GermanArticles
13491,button-response,19,109800,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Frucht,2,GermanArticles
6116,button-response,20,115968,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Pfahl,0,GermanArticles
4084,button-response,21,120106,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Hand,1,GermanArticles
4857,button-response,22,125016,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Lohn,2,GermanArticles
1675,button-response,23,126745,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Tür,1,GermanArticles
1714,button-response,24,128512,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Brot,2,GermanArticles
4540,button-response,25,133105,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Brust,0,GermanArticles
6409,button-response,26,139569,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Kinn,2,GermanArticles
1857,button-response,27,141480,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Kunst,0,GermanArticles
3626,button-response,28,145160,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Strand,0,GermanArticles
5762,button-response,29,150976,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Chor,0,GermanArticles
6890,button-response,30,157920,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Spur,0,GermanArticles
3650,button-response,31,161624,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Ohr,1,GermanArticles
6146,button-response,32,167825,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Saal,0,GermanArticles
4017,button-response,33,171896,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Horn,2,GermanArticles
3578,button-response,34,175529,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Stern,0,GermanArticles
3563,button-response,35,179145,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Stadt,0,GermanArticles
3666,button-response,36,182864,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Licht,2,GermanArticles
1418,button-response,37,184336,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Berg,1,GermanArticles
8050,button-response,38,192440,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Quiz,0,GermanArticles
5490,button-response,39,197984,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Front,0,GermanArticles
4123,button-response,40,202161,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Pflicht,2,GermanArticles
2194,button-response,41,204408,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Wald,0,GermanArticles
4586,button-response,42,209048,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Glut,0,GermanArticles
1554,button-response,43,210658,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Mund,1,GermanArticles
1985,button-response,44,212698,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Platz,2,GermanArticles
1807,button-response,45,214562,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,Tour,1,GermanArticles
3963,button-response,47,244345,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,nen bijl,1,DutchArticlesUsual
2931,button-response,48,247331,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,ne vrucht,1,DutchArticlesUsual
3312,button-response,49,250697,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,het stuk,0,DutchArticlesUsual
2330,button-response,50,253080,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,ne knie,1,DutchArticlesUsual
10420,button-response,51,263553,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,ne stap,1,DutchArticlesUsual
2826,button-response,52,266433,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,ne zaal,1,DutchArticlesUsual
4482,button-response,53,270968,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,het rol,2,DutchArticlesUsual
1580,button-response,54,272600,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,het woord,0,DutchArticlesUsual
1452,button-response,55,274104,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,ne kant,1,DutchArticlesUsual
2132,button-response,56,276288,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,het stoel,2,DutchArticlesUsual
2676,button-response,57,279016,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,het fiets,2,DutchArticlesUsual
1453,button-response,58,280521,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,de pijn,0,DutchArticlesUsual
2091,button-response,59,282664,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,de hart,2,DutchArticlesUsual
1251,button-response,60,283968,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,de trein,0,DutchArticlesUsual
1403,button-response,61,285424,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,het film,2,DutchArticlesUsual
2380,button-response,62,287857,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,het jaar,0,DutchArticlesUsual
1522,button-response,63,289432,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,de vuur,2,DutchArticlesUsual
1405,button-response,64,290889,y4cz79mkyyg5sltnw6v1ofz25tqldaqy,de werk,2,DutchArticlesUsual
